name,city,address,website,email,phone,fax,employees,year_founded,net_assets
FRENCO GmbH,Altdorf,FRENCO GmbH Jakob-Baier-Str. 3 90518 Altdorf Deutschland,www.frenco.de,frenco@frenco.de,+49 9187-95220,+49 9187952240,,,
FREQUENTIS COMSOFT GmbH,Karlsruhe,FREQUENTIS COMSOFT GmbH Wachhausstr. 5 a 76227 Karlsruhe Deutschland,www.comsoft.de,info@comsoft.de,+49 721-94970,+49 7219497-129,,,
Freudenberg Filtration Technologies GmbH & Co. KG,Weinheim,Freudenberg Filtration Technologies GmbH & Co. KG 69465 Weinheim Deutschland,www.freudenberg-filter.com,info@freudenberg-filter.de,+49 6201 7107264,,,,
Freudenberg Medical Europe GmbH,Kaiserslautern,Freudenberg Medical Europe GmbH Liebigstr. 2 - 8 67661 Kaiserslautern Deutschland,www.freudenbergmedical.de,info@freudenbergmedical.de,+49 631/5341-7520,+49 631/5341-7600,,,
Freudenberg Process Seals GmbH & Co. KG,Weinheim,Freudenberg Process Seals GmbH & Co. KG Lorscher Str. 13 69469 Weinheim Deutschland,com,fps@freudenberg-ds.com,+49 6201-80891900,+49 6201/80-8919-69,,,
FREWITT Fabrique de Machines SA,Granges-Paccot,FREWITT Fabrique de Machines SA Route du Coteau 7 1763 Granges-Paccot Schweiz,www.frewitt.com,info@frewitt.com,+41 264607400,+41 264607401,,,
Aliaxis Deutschland GmbH,Mannheim,Aliaxis Deutschland GmbH Steinzeugstr. 50 68229 Mannheim Deutschland,www.friatec.de,invoiceDEF30@aliaxis.com,+49 621-4860,+49 6214861609,,,
Friedel Schmitt Spezialfahrzeuge Transporte,Rimbach,Friedel Schmitt Spezialfahrzeuge Transporte Schloßstr. 66 64668 Rimbach Deutschland,www.staplerschmitt.de,mail@gabelstapler-schmitt.de,+49 6253-7661,+49 6253 86428,,,
FRIEDR. DICK GmbH & Co. KG,Deizisau,FRIEDR. DICK GmbH & Co. KG Esslinger Str. 4-10 73779 Deizisau Deutschland,www.dick.de,a.goetz@dick.de,+49 7153-8170,+49 7153-817219,,,
Friedrich Lütze GmbH,Weinstadt,Friedrich Lütze GmbH Bruckwiesenstr. 17-19 71384 Weinstadt Deutschland,www.luetze.com/de-de,info@luetze.de,+49 7151-60530,+49 71516053288,,,
Friedrich Remmert GmbH,Löhne,Friedrich Remmert GmbH Brunnenstr. 113 32584 Löhne Deutschland,www.remmert.de,info@remmert.de,+49 5732 8960,+49 5732 896150,,,
Friedrich See GmbH,Biebergemünd,Friedrich See GmbH Rudolf-Diesel-Str. 7 63599 Biebergemünd Deutschland,www.see-armaturen.de,info@see-armaturen.de,+49 6050 908640,+49 6050 9086420,,,
Fries Research & Technology GmbH,Bergisch Gladbach,Fries Research & Technology GmbH Friedrich-Ebert-Str. 75 51429 Bergisch Gladbach Deutschland,www.frt-gmbh.com,info@frt-gmbh.com,+49 2204-842430,+49 2204842431,,,
Friesland Kabel GmbH,Norderstedt,Friesland Kabel GmbH Oststr. 73 22844 Norderstedt Deutschland,www.friesland-kabel.de,presse@friesland-kabel.de,+49 40-325944444,+49 40325944445,,,
FRISTAM Pumpen KG GmbH & Co.,Hamburg,FRISTAM Pumpen KG GmbH & Co. Kurt-A.-Körber-Chaussee 55 21033 Hamburg Deutschland,www.fristam.de,info@fristam.de,+49 40-725560,+49 4072556166,,,
FRITSCH GmbH,Amberg,FRITSCH GmbH Kastnerstr. 8 92224 Amberg Deutschland,www.fritsch-smt.com,info@fritsch-smt.com,+49 9621 788000,+49 9621 7880049,,,
Fritsch GmbH Laborgerätebau,Idar-Oberstein,Fritsch GmbH Laborgerätebau Industriestr. 8 55743 Idar-Oberstein Deutschland,www.fritsch.de,webmaster@fritsch.de,+49 6784-70 1,+49 (06784) 70-11,,,
Frizlen GmbH & Co. KG,Murr,Frizlen GmbH & Co. KG Gottlieb-Daimler-Str. 61 71711 Murr Deutschland,www.frizlen.com,info@frizlen.com,+49 7144-81000,+49 7144207630,,,
FROST engineering GmbH,Regensburg,FROST engineering GmbH Meraner Str. 11 a 93057 Regensburg Deutschland,www.frost-regensburg.de,info@frost-regensburg.de,+49 941-997494,+49 94199694,,,
fruitcore robotics GmbH,Konstanz,fruitcore robotics GmbH Macairestr. 3 78467 Konstanz Deutschland,fruitcore.de,info@fruitcore.de,+49 7531-9228418,,,,
Frutarom Savory Solutions Austria GmbH,Salzburg,Frutarom Savory Solutions GmbH Leobener Str. 71 70469 Stuttgart Deutschland,www.frutaromsavory.com,info@frutarom.eu,+49 711 8567179,,,,
Frutarom Savory Solutions GmbH,Stuttgart,Frutarom Savory Solutions GmbH Leobener Str. 71 70469 Stuttgart Deutschland,www.frutaromsavory.com,info@frutarom.eu,+49 711 8567179,,,,
FrymaKoruma AG,Rheinfelden,FrymaKoruma AG Theodorshofweg 20 4310 Rheinfelden Schweiz,www.frymakoruma.com,frymakoruma@romaco.com,+41 61-8364141,+41 618312000,,,
FTCAP GmbH Fischer & Tausche CAPACITORS,Husum,FTCAP GmbH Fischer & Tausche CAPACITORS Carl-Benz-Str. 1 25813 Husum Deutschland,www.ftcap.de,sales@ftcap.de,+49 4841-89570,+49 4841-895745,,,
Fuchs Haus und Grund Verwaltung GmbH,Berching,Fuchs Haus und Grund Verwaltung GmbH Wegscheid 1 a 92334 Berching Deutschland,www.fuchs-beton.de,info@fuchs-beton.de,+49 800 / 545238247,+49 8462 / 200 61780,,,
Fuchs Maschinen AG,Granges-Paccot,Fuchs Maschinen AG Rte Englisberg 17 1763 Granges-Paccot Schweiz,www.fuchsag.com,info@fuchsag.com,+41 26 510 00,,,,
FUJI EUROPE CORPORATION GmbH,Kelsterbach,FUJI EUROPE CORPORATION GmbH Fujiallee 4 65451 Kelsterbach Deutschland,www.fuji-euro.de,fec_info@fuji-euro.de,+49 6107 6842000,,,,
FUJIFILM Europe GmbH Optical Devices,Ratingen,FUJIFILM Europe GmbH Optical Devices Balcke-Dürr-Allee 6 40882 Ratingen Deutschland,www.fujifilm.com/de,webmaster_feg@fujifilm.com,+49 2102 53640,,,,
FUJITSU TDS GMBH,Neckarsulm,FUJITSU TDS GMBH Konrad-Zuse-Str. 16 74172 Neckarsulm Deutschland,www.tds.fujitsu.com,info@tds.de,+49 7132-36601,+49 7132/366-1000,,,
Fujitsu Technology Solutions GmbH,Frankfurt,Fujitsu Technology Solutions GmbH Lyoner Str. 9 60528 Frankfurt Deutschland,www.fujitsu.com,,+49 69 921010 00,,,,
FUNKE Wärmeaustauscher Apparatebau GmbH,Gronau,FUNKE Wärmeaustauscher Apparatebau GmbH Zur Deßel 1 31028 Gronau Deutschland,www.funke.de,info@funke.de,+49 5182-5820,+49 518258248,,,
FWH Federnfabrik Wilhelm Hesse GmbH,Ebersbach-Neugersdorf,FWH Federnfabrik Wilhelm Hesse GmbH Ringstr. 6 02727 Ebersbach-Neugersdorf Deutschland,www.wilhelm-hesse.de,info@wilhelm-hesse.de,+49 3586-78330,+49 3586783333,,,
G. Siempelkamp GmbH & Co. KG,Krefeld,G. Siempelkamp GmbH & Co. KG Siempelkampstr. 75 47803 Krefeld Deutschland,www.siempelkamp.com,info@siempelkamp.com,+49 2151-924442,+49 2151925604,,,
G.A. Kiesel GmbH,Heilbronn,G.A. Kiesel GmbH Wannenäckerstr. 20 74078 Heilbronn Deutschland,www.kiesel-online.de,info@kiesel-online.de,+49 7131-2825-0,+49 7131/282550,,,
Gardner Denver SRL Divisione Robuschi,Parma,Gardner Denver SRL Divisione Robuschi Via San Leonardo 71 / A 43122 Parma Italien,www.robusch.it,robuschi@robuschi.it,+39 521274911,+39 521771242,,,
Garlock GmbH Sealing Technologies Division,Neuss,Garlock GmbH Sealing Technologies Division Falkenweg 1 41468 Neuss Deutschland,www.garlock.com,garlockgmbh@garlock.com,+49 2131-3490,+49 2131-349222,,,
GBC Solutions AG,Cham,GBC Solutions AG Fabrikstr. 5 6330 Cham Schweiz,www.pcc-tool.com,info@gbc-solutions.com,+41 417803849,,,,
GBT-BÜCOLIT GmbH,Marl,GBT-BÜCOLIT GmbH Benzstr. 2 45772 Marl Deutschland,www.buecolit.de,info@buecolit.de,+49 2365-98950,+49 2365-89595,,,
GDE-Werkzeuge GmbH,Halver,GDE-Werkzeuge GmbH Frankfurter Str. 79 58553 Halver Deutschland,www.gde-werkzeuge.de,info@gde-werkzeuge.de,+49 2353-90980,+49 2353/12943,,,
GE Intelligent Platforms GmbH,Augsburg,GE Intelligent Platforms GmbH Werner-von-Siemens-Str. 6 86159 Augsburg Deutschland,www.geautomation.com,sales@gefanuc.com,+49 821-50340,+49 821/5034119,,,
GE Sensing & Inspection Technologies GmbH,Wunstorf,GE Sensing & Inspection Technologies GmbH Niels-Bohr-Str. 7 31515 Wunstorf Deutschland,www.industrial.ai/ct,phoenix-info@ge.com,+49 5031-172-0,+49 5031/172-299,,,
Gebr.Schmid GmbH & Co. Maschinenfabrik,Freudenstadt,Gebr.Schmid GmbH & Co. Maschinenfabrik Robert-Bosch-Str. 32 -36 72250 Freudenstadt Deutschland,www.schmid-group.com,info@schmid-group.com,+49 7441-538-0,+49 7441-538-121,,,
Gebrüder Lödige Maschinenbau-GmbH,Paderborn,Gebrüder Lödige Maschinenbau-GmbH Elsener Str. 7-9 33102 Paderborn Deutschland,www.loedige.de,info@loedige.de,+49 5251-309-0,+49 5251 309123,,,
Gedore- Werkzeugfabrik GmbH & Co. KG,Remscheid,Gedore- Werkzeugfabrik GmbH & Co. KG Remscheider Str. 149 42899 Remscheid Deutschland,www.gedore.de,zentrale@gedore.com,+49 2191-596-900,+49 2191-596-999,,,
GEFASOFT AG,München,GEFASOFT AG Dessauerstr. 15 80992 München Deutschland,www.gefasoft.de,info@gefasoft.de,+49 89-1255650,+49 89125565180,,,
GEFRAN GmbH,Seligenstadt,GEFRAN GmbH Philipp-Reis-Str. 9 A 63500 Seligenstadt Deutschland,www.gefran.com/de/de,vertrieb@gefran.de,+49 6182-8090,+49 6182-809222,,,
Gehring Technologies GmbH + Co. KG,Ostfildern,Gehring Technologies GmbH + Co. KG Gehringstr. 28 73760 Ostfildern Deutschland,www.gehring-group.com,info@gehring-group.com,+49 711 34050,+49 711 3405295,,,
Geiger & Haag GmbH,Westhausen,Geiger & Haag GmbH Industriestr. 11 73463 Westhausen Deutschland,www.geiger-haag.de,w.haag@geiger-haag.de,+49 7363-96120,+49 73639612-34,,,
GEISS AG,Seßlach,GEISS AG Industriestr. 2 96145 Seßlach Deutschland,www.geiss-ttt.com,mail@geiss-ttt.com,+49 9569 9221 107,+49 9569 9221 815 107,,,
Geitmann Messtechnik GmbH & Co. KG,Menden,Geitmann Messtechnik GmbH & Co. KG Mühlenbergstr. 11 -13 58708 Menden Deutschland,www.geitmann.de,info@geitmann.de,+49 2373-93830,+49 2373938323,,,
GELITA AG,Eberbach,GELITA AG Uferstr. 7 69412 Eberbach Deutschland,www.gelita.com,info@gelita.com,+49 6271-8401,+49 842701,,,
GEMAC Chemnitz GmbH,Chemnitz,GEMAC Chemnitz GmbH Zwickauer Str. 227 09116 Chemnitz Deutschland,www.gemac-chemnitz.de,info@gemac-chemnitz.de,+49 371-3377-0,+49 371-3377-272,,,
Gemalto Software Monetization,München,Gemalto Software Monetization Werinherstr. 81 81541 München Deutschland,www.gemalto.com,,+49 89 210299000,,,,
Gemmer GmbH,Osterholz-Scharmbeck,Gemmer GmbH Marie-Curie-Str. 20 27711 Osterholz-Scharmbeck Deutschland,www.gemmer-group.com,info@gemmer-gmbh.de,+49 4791-966440,+49 47919664499,,,
GEMPEX GmbH,Mannheim,GEMPEX GmbH Besselstr. 6 68219 Mannheim Deutschland,www.gempex.com,info@gempex.com,+49 621-8191190,+49 621/81911940,,,
GEMÜ Gebr. Müller Apparatebau GmbH & Co. KG,Ingelfingen,GEMÜ Gebr. Müller Apparatebau GmbH & Co. KG Fritz-Müller-Str. 6-8 74653 Ingelfingen Deutschland,www.gemue.de,info@gemue.de,+49 7940 123 0,+49 7940-123-192,,,
genua GmbH,Kirchheim,genua GmbH Domagkstr. 7 85551 Kirchheim Deutschland,www.genua.de,info@genua.de,+49 89-9919500,+49 89/991950-99,,,
Georg Hagelschuer GmbH Dampfkesselanlagen + Service,Dülmen,Georg Hagelschuer GmbH Dampfkesselanlagen + Service Gewerbestr. 60 48249 Dülmen Deutschland,www.dampfkessel.com,info@dampfkessel.com,+49 2590-938950,+49 25909389511,,,
Georg Kramp GmbH & Co. KG GKS-Perfekt Hebe-u.Transportgeräte,Fellbach,Georg Kramp GmbH & Co. KG GKS-Perfekt Hebe-u.Transportgeräte Max-Planck-Str. 32 70736 Fellbach Deutschland,www.kramp-werkzeuge.de,info@gks-perfekt.com,+49 711-5109810,+49 711-510981-95,,,
Georg Schünemann GmbH,Bremen,Georg Schünemann GmbH Buntentorsdeich 1 28201 Bremen Deutschland,www.sab-bremen.de,info@sab-bremen.de,+49 421-559090,+49 4215590940,,,
GEORGII KOBOLD GmbH & Co. KG,Horb,GEORGII KOBOLD GmbH & Co. KG Ihlinger Str. 57 72160 Horb Deutschland,www.georgiikobold.de,info@georgii-kobold.de,+49 7451-53940,+49 74515394-30,,,
Dorner GmbH,Jülich,Dorner GmbH Karl-Heinz-Beckurts-Str. 7 52428 Jülich Deutschland,www.dorner.com,info.europe@dorner.com,+49 2461-937670,+49 2461-9376730,,,
Gerd Müsse Müsse Maschinen,Bad Berleburg,Gerd Müsse Müsse Maschinen Weidenhäuser Str. 2 57319 Bad Berleburg Deutschland,www.muesse.de,info@muesse.de,+49 2751-5532,+49 275153333,,,
Gerhard Lehrer GmbH Entsorgungsfachbetrieb,Schwandorf,Gerhard Lehrer GmbH Entsorgungsfachbetrieb Hertzstr. 4 92421 Schwandorf Deutschland, https://lehrer-entsorgung.de,info@lehrer-entsorgung.de,+49 9431-742478,+49 9431742482,,,
Gerhard Schubert GmbH,Crailsheim,Gerhard Schubert GmbH Hofäckerstr. 7 74564 Crailsheim Deutschland,www.gerhard-schubert.de,info@gerhard-schubert.de,+49 7951-400-0,+49 7591-8588,,,
Gerhard W. Ruppel Hydraulik,Bad Münder,Gerhard W. Ruppel Hydraulik Südstr. 2 31848 Bad Münder Deutschland,www.ruppel-hydraulik.de,info@ruppel-hydraulik.de,+49 5042 9322 10,+49 5042 9322 93,,,
Gericke AG,Regensdorf,Gericke AG Althardstr. 120 8105 Regensdorf Schweiz,www.gericke.net,a.marques@gericke.net,+41 448713636,+41 448713600,,,
Geringer Halbleitertechnik GmbH & Co. KG,Barbing,Geringer Halbleitertechnik GmbH & Co. KG Liebigstr. 1 93092 Barbing Deutschland,www.geringer.de,geringer@geringer.de,+49 9401-911050,+49 9401-911051,,,
German Edge Cloud GmbH & Co. KG,Eschborn,German Edge Cloud GmbH & Co. KG Düsseldorfer Str. 40 a 65760 Eschborn Deutschland,www.gec.io,info@gec.io,+49 69 24747180,+49 69 247471820,,,
InnovatiQ GmbH + Co KG,Feldkirchen,InnovatiQ GmbH + Co KG Kapellenstr. 7 85622 Feldkirchen Deutschland,www.innovatiq.com,info@innovatiq.com,+49 89 24889860,+49 89 248898699,,,
German Industry 4.0 Campus GmbH,Sauerlach,German Industry 4.0 Campus GmbH Robert-Bosch-Str. 14 82054 Sauerlach Deutschland,gi40c.de,mail@gi40c.de,+49 8104-9095639,+49 8104-9095629,,,
Gesellschaft für Bild- und Signalverarbeitung (GBS) mbH,Ilmenau,Gesellschaft für Bild- und Signalverarbeitung (GBS) mbH Robert-Bosch-Ring 8 98693 Ilmenau Deutschland,www.gbs-ilmenau.de,info@gbs-ilmenau.de,+49 3677  8371050,+49 3677  8371052,,,
Getac Technology GmbH,Düsseldorf,Getac Technology GmbH Kanzlerstr. 4 40472 Düsseldorf Deutschland,www.getac.com,sales-getac-dach@getac.com,+49 211/984819-0,+49 211/984819-29,,,
GETECHA GmbH,Aschaffenburg,GETECHA GmbH Am Gemeindegraben 13 63741 Aschaffenburg Deutschland,www.getecha.de,info@getecha.de,+49 6021-84000,+49 6021-850035,,,
Getriebebau NORD GmbH & Co. KG,Bargteheide,Getriebebau NORD GmbH & Co. KG Getriebebau-Nord-Str. 1 22941 Bargteheide Deutschland,www.nord.com,info@nord.com,+49 4532-289-0,+49 4532-289-253,,,
Geutebrück GmbH,Windhagen,Geutebrück GmbH Im Nassen 7- 9 53578 Windhagen Deutschland,www.geutebrueck.de,info@geutebrueck.de,+49 2645-137-0,+49 2645137999,,,
GEWEFA JOSEF C. PFISTER GmbH & Co. KG,Burladingen,GEWEFA JOSEF C. PFISTER GmbH & Co. KG Josef-Mayer-Str. 50 72393 Burladingen Deutschland,www.gewefa.de,info@gewefa.de,+49 7475-8930,+49 7475-893-90,,,
"GEZEA Grafit, HSC-Fräs & Erodierzentrum Eisenach GmbH",Eisenach,"GEZEA Grafit, HSC-Fräs & Erodierzentrum Eisenach GmbH Weinbergstr. 6 99817 Eisenach Deutschland",www.gezea.de,info@gezea.de,+49 3691-700900-0,+49 3691-700900-14,,,
GF Machining Solutions GmbH,Schorndorf,GF Machining Solutions GmbH Steinbeisstr. 22 -24 73614 Schorndorf Deutschland,www.gfms.com/de,info.gfms.de@georgfischer.com,+49 7181-9260,+49 7181926190,,,
GF Piping Systems Ltd.,Schaffhausen,GF Piping Systems Ltd. Ebnatstr. 111 8201 Schaffhausen Schweiz,www.gfps.com,info.ps@georgfischer.com,+41 415381111,+41 526312897526312897,,,
GFD-Gesellschaft für Dichtungstechnik mbH,Brackenheim,GFD-Gesellschaft für Dichtungstechnik mbH Hofwiesenstr. 7 74336 Brackenheim Deutschland,www.seals.de,info@seals.de,+49 7135-95110,+49 7135951111,,,
GFH GmbH,Deggendorf,GFH GmbH Großwalding 5 94469 Deggendorf Deutschland,www.gfh-gmbh.de,info@gfh-gmbh.de,+49 991-290920,+49 99129092290,,,
Giesecke+Devrient GmbH,München,Giesecke+Devrient GmbH Prinzregentenstr. 159 81677 München Deutschland,www.gi-de.com,info@gi-de.com,+49 89 41190,+49 89 41191535,,,
GIFAS ELECTRIC GmbH,Neuss,GIFAS ELECTRIC GmbH Borsigstr. 9 41469 Neuss Deutschland,www.gifas.de,verkauf@gifas.de,+49 2137-1050,+49 2137-105-230,,,
Gilgen Logistics Systems AG,Oberwangen,Gilgen Logistics Systems AG Wangentalstr. 252 3173 Oberwangen Schweiz,www.gilgen.com,gfs@gilgen.com,+41 319853535,+41 319853536,,,
Gimatic Vertrieb GmbH,Hechingen,Gimatic Vertrieb GmbH Linsenäcker 18 72379 Hechingen Deutschland,www.gimaticvertrieb.de,zentrale@gimatic.com,+49 7471-960150,+49 74719601519,,,
GK Concept GmbH,Dresden,GK Concept GmbH Weißeritzstr. 3 01067 Dresden Deutschland,www.gkconcept.de/,info@gkconcept.de,+49 351-481966-10,,,,
GKM Siebtechnik GmbH,Waibstadt,GKM Siebtechnik GmbH Felix-Wankel-Str. 11 74915 Waibstadt Deutschland,gkm-net.de,info@gkm-net.de,+49 7263-409720,+49 72634097229,,,
GL events Exhibitions Industrie,Casseneuil,GL events Exhibitions Industrie Zone Artisanale Mayne II 47440 Casseneuil Frankreich,www.gl-events.com,info@gl-events.com,+33 547 669005,,,,
Glass GmbH & Co. KG,Paderborn,Glass GmbH & Co. KG Frankfurter Weg 28 33106 Paderborn Deutschland,www.glass-maschinen.de,info@glass-maschinen.de,+49 5251-779910,+49 52517799177,,,
Glatt Ingenieurtechnik GmbH,Weimar,Glatt Ingenieurtechnik GmbH Nordstr. 12 99427 Weimar Deutschland,www.glatt.com,info.we@glatt.com,+49 3643 470,+49 3643 47 1231,,,
Gleason Sales (Germany),Ludwigsburg,GLEASON-PFAUTER Maschinenfabrik GmbH Daimlerstr. 14 71636 Ludwigsburg Deutschland,www.gleason.com,Pfauter-Rechnung@gleason.com,+49 7141-404-0,+49 7141404500,,,
GLEASON-PFAUTER Maschinenfabrik GmbH,Ludwigsburg,GLEASON-PFAUTER Maschinenfabrik GmbH Daimlerstr. 14 71636 Ludwigsburg Deutschland,www.gleason.com,Pfauter-Rechnung@gleason.com,+49 7141-404-0,+49 7141404500,,,
GlencaTec AG,Niederwangen,GlencaTec AG Freiburgstr. 634 3172 Niederwangen Schweiz,www.glencatec.com,info@glencatec.com,+41 319802018,+41 319802021,,,
GLM-Service u. Vertrieb GmbH&Co.KG,Grefrath,GLM-Service u. Vertrieb GmbH&Co.KG Umstr. 6 47929 Grefrath Deutschland,www.glm-werkzeugmaschinen.com,info@glm-werkzeugmaschinen.com,+49 2158-692390,+49 2158/6923910,,,
Glowdrill GmbH,Altlußheim,Glowdrill GmbH Erste Industriestr. 3 68804 Altlußheim Deutschland,www.glowdrill.com,info@glowdrill.com,+49 6205/2860930,+49 6205/2329599,,,
GMPI Maschinen GmbH,Ilshofen,GMPI Maschinen GmbH Haller Str. 54 74532 Ilshofen Deutschland,www.gmpi-maschinen.de,info@gmpi-maschinen.de,+49 79049439970,+49 790494399797,,,
GMT Gummi-Metall-Technik GmbH,Bühl,GMT Gummi-Metall-Technik GmbH Liechtersmatten 5 77815 Bühl Deutschland,www.gmt-gmbh.de,info@gmt-gmbh.de,+49 7223-8040,+49 7223-804-222,,,
GNT International B.V.,Mierlo,GNT International B.V. Industrieweg 26 5731 HR Mierlo Niederlande,www.gnt-group.com,info@gnt-group.com,+31 407800300,+31 4078003009,,,
GO2cam GmbH,Remscheid,GO2cam GmbH Berghauser Str. 62 42859 Remscheid Deutschland,www.go2cam-gmbh.de,vertrieb@go2cam.de,+49 2191-4370 686,,,,
godesys AG,Mainz,godesys AG Nikolaus-Kopernikus-Str. 3 55129 Mainz Deutschland,www.godesys.de,info@godesys.de,+49 6131-959770,+49 6131/9597767,,,
GOGATEC Handelsges. mbH,Wien,GOGATEC Handelsges. mbH Petritschgasse 20 1210 Wien Österreich,www.gogatec.com,office@gogatec.com,+43 125832570,+43 258325711,,,
Carl Zeiss GOM Metrology GmbH,Braunschweig,Carl Zeiss GOM Metrology GmbH Schmitzstr. 2 38122 Braunschweig Deutschland,www.gom.com,info@gom.com,+49 531-390290,+49 531-3902915,,,
Goodfellow GmbH,Hamburg,Goodfellow GmbH Alstertwiete 3 20099 Hamburg Deutschland,www.goodfellow.com,info@goodfellow.com,+49 800-1000579,+49 800-1000580,,,
GoodMills Innovation GmbH,Hamburg,GoodMills Innovation GmbH Trettaustr. 32 -34 21107 Hamburg Deutschland,www.goodmillsinnovation.com,info@goodmills.de,+49 4075109666,+49 40 75109777,,,
GÖPEL electronic GmbH,Jena,GÖPEL electronic GmbH Göschwitzer Str. 58-60 07745 Jena Deutschland,www.goepel.com,sales@goepel.com,+49 3641-68960,+49 3641-6896944,230,1991,
GOpus GmbH,Emlichheim,GOpus GmbH Mittelstr. 8 49824 Emlichheim Deutschland,gopus.de,inquiry@gopus.de,+49 5943 98118,,,,
W.L. Gore & Associates GmbH,Putzbrunn,W.L. Gore & Associates GmbH Hermann-Oberth-Str. 22-24 85640 Putzbrunn Deutschland,www.gore.com,servicefabricsde@wlgore.com,+49 89-4612-0,+49 89-4612-2448,,,
Goudsmit Magnetic Systems B.V.,Waalre,Goudsmit Magnetic Systems B.V. Petunialaan 19 5580 AA Waalre Niederlande,www.goudsmitmagnetics.nl,info@goudsmitmagnetics.nl,+31 402213283,+31 402217325,,,
GPS Technologies GmbH,Bad Vilbel,GPS Technologies GmbH Theodor-Heuss-Str. 31-33 A 61118 Bad Vilbel Deutschland,www.gps-technologies.com,info@gps-technologies.com,+49 6101-40600-0,+49 6101-40600-99,,,
GRAF-SYTECO GmbH & Co. KG,Tuningen,GRAF-SYTECO GmbH & Co. KG Neue Wiesen 12 78609 Tuningen Deutschland,www.graf-syteco.de,info@graf-syteco.de,+49 7464-98660,+49 7464-2550,,,
GRASS GmbH,Salzburg,GRASS GmbH Karolingerstr. 7 5020 Salzburg Österreich,www.grass.eu,info@grass.eu,+43 662 8323030,+43 66283230370,,,
Greif-Velox Maschinenfabrik GmbH,Lübeck,Greif-Velox Maschinenfabrik GmbH Kronsforder Landstr. 177 23560 Lübeck Deutschland,www.greif-velox.com,webmaster@greif-velox.de,+49 451-5303-0,+49 451/5303233,,,
Gressel AG,AADORF,Gressel AG Schützenstr. 25 8355 AADORF Schweiz,www.gressel.ch,info@gressel.ch,+41 523681616,+41 523681112,,,
Grindaix GmbH,Kerpen,Grindaix GmbH Marie-Curie-Str. 8 50170 Kerpen Deutschland,www.grindaix.de,info@grindaix.de,+49 2273-95373 0,+49 2273-95373 5,,,
Grob GmbH Antriebstechnik,Sinsheim,Grob GmbH Antriebstechnik Eberhard-Layher-Str. 5 74889 Sinsheim Deutschland,www.grob-antriebstechnik.de,info@grob-antriebstechnik.de,+49 7261-926327,,,,
Wilhelm Gronbach GmbH,Wasserburg,Wilhelm Gronbach GmbH Am Burgfrieden 2 83512 Wasserburg Deutschland,www.gronbach.com,info@gronbach.de,+49 8071-9150,+49 -388,290 Mitarbeiter,1964 gegründet,
Groninger & Co. GmbH,Crailsheim,Groninger & Co. GmbH Hofäckerstr. 9 74564 Crailsheim Deutschland,www.groninger.de,office@groninger.de,+49 7951-49530,+49 7951-495-3138,,,
GROSCHOPP AG,Viersen,GROSCHOPP AG Greefsallee 49 41747 Viersen Deutschland,www.groschopp.de,info@groschopp.de,+49 2162-3740,+49 2162374108,,,
Ferdinand Gross GmbH & Co KG,Leinfelden-Echterdingen,Ferdinand Gross GmbH & Co KG Daimlerstr. 8 70771 Leinfelden-Echterdingen Deutschland,www.schrauben-gross.de,info@schrauben-gross.de,+49 711 1604-0,+49 711 1604-2609,250 Mitarbeiter,1864 gegründet,15.000 Kunden
