name,city,address,website,email,phone,fax,employees,year_founded,net_assets,net_assets_currency,net_assets_year
cometis AG,Wiesbaden,Unter den Eichen 7 65195 Wiesbaden Deutschland,www.cometis.de,,+4961120585511,+4961120585566,,,,,
Comp-Mall GmbH,München,Unterhachinger Str. 75 81737 München Deutschland,www.comp-mall.de,info@comp-mall.de,+49898563150,+498985631515,,,,,
Compar AG,Pfäffikon SZ,Rietbrunnen 44 8808 Pfäffikon SZ Schweiz,www.compar.ch,info@compar.ch,+41554161060,+41554161061,,,,,
COMPUR Monitors GmbH & Co. KG,München,Weißenseestr. 101 81539 München Deutschland,www.compur.com,compur@compur.de,+4989620380,+498962038184,,,,,
COMSOL Multiphysics GmbH,Göttingen,Robert-Gernhardt-Platz 1 37073 Göttingen Deutschland,www.comsol.de,info@comsol.de,+49551997210,+495519972129,,,,,
Concada GmbH,Bonn,Herbert-Rabius-Str. 24 53225 Bonn Deutschland,www.concada.de,info@concada.de,+4922840072244,,,2001,,,
Concept Laser GmbH,Lichtenfels,Rudolf-Diesel-Str. 14 96215 Lichtenfels Deutschland,www.ge.com/additive/additive-manufacturing,annegret.schilling@ge.com,+49957116790,+4995711679299,,,,,
Condair Systems GmbH,Norderstedt,Nordportbogen 5 22848 Norderstedt Deutschland,www.condair-systems.de,info@condair-systems.de,+49408532770,+494085327779,,,,,
Conec - Elektronische Bauelemente GmbH,Lippstadt,Ostenfeldmark 16 59557 Lippstadt Deutschland,www.conec.com/de,info@conec.de,+4929417650,+49294176565,,,,,
confovis GmbH,Jena,Ernst-Ruska-Ring 11 07745 Jena Deutschland,www.confovis.com,info@confovis.com,+49364127400,+4936412741099,,,,,
congatec AG,Deggendorf,Auwiesenstr. 5 94469 Deggendorf Deutschland,www.congatec.com,info@congatec.com,+4999127000,+499912700111,,,,,
Conrad Electronic SE,Hirschau,92240 Hirschau Deutschland,www.conrad.de,info@conrad.de,+499622300,+491805312110,,,,,
ConSense GmbH,Aachen,Kackertstr. 11 52072 Aachen Deutschland,www.consense-gmbh.de,info@consense-gmbh.de,+4924199093930,+49241990939399,,,,,
Constantin Hang Maschinen- Produktion GmbH,Göppingen,Jahnstr. 80-82 73037 Göppingen Deutschland,www.hang.de,info@hang.de,+49716160050,+497161600526,,,,,
Conta-Clip Verbindungs- technik GmbH,Hövelhof,Otto-Hahn-Str. 7 33161 Hövelhof Deutschland,www.conta-clip.de,info@conta-clip.de,+49525798330,+495257983362,,,,,
Contact Software GmbH,Bremen,Wiener Str. 1 -3 28359 Bremen Deutschland,www.contact-software.com,info@contact-software.com,+49421201530,+494212015341,,,,,
Contexo GmbH,Winterbach,Herrenäckerstr. 7-9 73650 Winterbach Deutschland,www.contexo-automation.de,info@contexo-gmbh.de,+497181606100,+497181606150,,,,,
ContiTech Schlauch GmbH,Korbach,Continentalstr. 3 -5 34497 Korbach Deutschland,www.contitech.de,info@contitech.de,+495631580,+495631582212,2710,,,,
Contrinex Sensor GmbH,Leinfelden-Echterdingen,Gutenbergstr. 18 70771 Leinfelden-Echterdingen Deutschland,www.contrinex.de,info@contrinex.de,+497112209880,+4971122098811,,,,,
Coolworld Rentals GmbH,Voerde,Friedrichsfelder Str. 28 46562 Voerde Deutschland,www.coolworld-rentals.de,sales@coolworld-rentals.de,+498002665967,,,,,,
Copa-Data GmbH,Salzburg,Karolingerstr. 7 B 5020 Salzburg Österreich,www.copadata.com,sales@copadata.com,+436624310020,+4366243100223,,,,,
Coperion GmbH,Stuttgart,Theodorstr. 10 70469 Stuttgart Deutschland,www.coperion.com,info@coperion.com,+497118970,+493999,,,,,
Corel GmbH - Mindjet,Alzenau,Siemensstr. 30 63755 Alzenau Deutschland,www.mindjet.de,,+49602396450,+496023964519,,,,,
Cormeta AG,Ettlingen,Am Hardtwald 11 76275 Ettlingen Deutschland,www.cormeta.de,info@cormeta.de,+497243605910,+497243605940,,,,,
Coscom Computer GmbH,Ebersberg,Anzinger Str. 5 85560 Ebersberg Deutschland,www.coscom.de,info@coscom.de,+49809220980,+498092209844,,,,,
COSMINO AG,Nürnberg,Breitengraserstr. 8 90482 Nürnberg Deutschland,www.cosmino.de,info@cosmino.de,+499114626760,+4991146267676,,,,,
COSMO CONSULT AG,Berlin,Schöneberger Str. 15 10963 Berlin Deutschland,www.cosmoconsult.com,info@cosmoconsult.com,+49303438150,+4930343815111,,,,,
"Count On Tools, Inc.",Gainesville,"Hilton Drive, 2481 30501 Gainesville USA",www.cotinc.com,,+17705380411,+17705380417,,,,,
Coupa Deutschland GmbH,Karlsruhe,Killisfeldstr. 30 76227 Karlsruhe Deutschland,www.coupa.com,sales@coupa.com,+49,,,,,,
COUTH BUTZBACH Produktkennzeichnung GmbH,Solingen,Oberhaaner Str. 2 42653 Solingen Deutschland,www.couth-butzbach.de,butzbach@couth-butzbach.de,+4921288179560,+4921288179580,,,,,
CP Pumpen AG,Zofingen,Im Bühl 4800 Zofingen Schweiz,www.cp-pumps.com,info@cp-pumps.com,+41627468585,+41627468586,,,,,
CPC Colder Products Company GmbH,Mörfelden-Walldorf,Kurhessenstr. 15 64546 Mörfelden-Walldorf Deutschland,www.colder.com,CPCGmbh@colder.com,+49602699730,+4960269973173,,,,,
CRE Rösler Electronic GmbH,Hohenlockstedt,CRE-Allee 1 25551 Hohenlockstedt Deutschland,www.cre-electronic.de,info@cre-electronic.de,+49482162721,+49482162721,,,,,
Creative Chips GmbH,Bingen,Im Bubenstück 1 55411 Bingen Deutschland,www.creativechips.com,info@creativechips.com,+496721987220,+496721799912,,,,,
CRETEC GmbH,Hammersbach,Burgstr. 25 63546 Hammersbach Deutschland,,mail@cretec.gmbh,+4961856479900,,,,,,
crossinx GmbH,Frankfurt,Hanauer Landstr. 291 A 60314 Frankfurt Deutschland,www.crossinx.com,info@crossinx.com,+496948006510,,,,,,
SUTO iTEC GmbH,Buggingen,Werkstr. 2 79426 Buggingen Deutschland,www.suto-itec.com,t.gleissner@SUTO-iTEC,+4976319387387,+49388,,,,,
CSB-System AG,Geilenkirchen,An Fürthenrode 9-15 52511 Geilenkirchen Deutschland,www.csb.com/de/de/das-erp-vom-branchenspezialisten,info@csb-system.de,+492451625350,+492451625291,,,,,
CSM Systems AG,Uster,Apothekerstr. 5 8610 Uster Schweiz,www.diames.com,r.schuerch@csmsystems.com,+41449057676,+41449057670,,,,,
CSP GmbH,Pfronstetten,Hülengasse 11-15 72539 Pfronstetten Deutschland,www.csp-laser.de,csp@csp-laser.de,+497388997090,+4973889970999,,,,,
CT CoreTechnologie GmbH,Mömbris,Klinger 5 63776 Mömbris Deutschland,www.coretechnologie.com,info@coretechnologie.com,+496029994386,+496029994387,,,,,
CTX Thermal Solutions GmbH,Nettetal,Lötscher Weg 104 41334 Nettetal Deutschland,www.ctx.eu,info@ctx.eu,+49215373740,+492153737455,,,,,
curecomp Software Services GmbH,Linz,Neue Werft Industriezeile 35 4020 Linz Österreich,www.curecomp.com,n.kretz@curecomp.com,+436643046003,+4373290155579,,,,,
CURRAX GmbH & Co. KG,Hamburg,Mattentwiete 8 20457 Hamburg Deutschland,www.currax.net,Zentrale@currax.net,+4940808194300,,,,,,
CUT Membrane Technology GmbH Part of the BÜRKERT Group,Erkrath,Feldheider Str. 42 40699 Erkrath Deutschland,www.burkert.com/cut,filtration@burkert.com,+492104176320,+4921041763222,,,,,
CWA GmbH,Lilienthal,Korbmacherweg 3 28865 Lilienthal Deutschland,www.cwa.de,info@cwa.de,+494298466180,+4942984661810,,,,,
CyberOptics Corporation,Minneapolis,Golden Hills Drive 5900 55416 Minneapolis USA,www.cyberoptics.com,info@cyberoptics.com,+17635425000,+17635425100,180,1984,64000000,$,2018
Cybord,Tel Aviv,Yigal Alon St. 126 6744332 Tel Aviv Israel,www.cybord.ai,info@cybord.ai,+972506292458,,,,,,
D. Mengemann Spanntechnik GmbH,Frankfurt,Oberhöchstädter Weg 28 A 60488 Frankfurt Deutschland,www.d-mengemann-spanntechnik.com,D-Mengemann-Spanntechnik@t-online.de,+4969769239,+49697681244,,,,,
DAGE Deutschland GmbH,Eckental,Pettensiedeler Str. 1 a 90542 Eckental Deutschland,www.nordson.com,,+4991262949800,,,,,,
Dahms Maschinenhandel,Nördlingen,Stollberger Str. 34 86720 Nördlingen Deutschland,www.werkzeugmaschinen-haendler.de,info@werkzeugmaschinen-haendler.de,+499081276556,+499081276557,,,,,
Dalektron GmbH,Dreieich,Daimlerstr. 12 -14 63303 Dreieich Deutschland,www.dalektron.de,info@dalektron.de,+496103201070,+49610320107333,,,,,
Dalmec GmbH,Aying,Michael-Kometer-Ring 2 85653 Aying Deutschland,www.dalmec.com,info@dalmec.de,+49809590910,+498095909111,,,,,
Danfoss GmbH Gebäudetechnik,Offenbach,Carl-Legien-Str. 8 63073 Offenbach Deutschland,www.danfoss.de,info@danfoss.de,+496989020,+49698902319,,,,,
Danfoss GmbH,Offenbach,Gebäudetechnik Carl-Legien-Str. 8 63073 Offenbach Deutschland,www.danfoss.de,info@danfoss.de,+496989020,+49698902319,,,,,
DANVOR GmbH,Adliswil,Rütistr. 20 8134 Adliswil Schweiz,www.danvor.ch,fenix@danvor.ch,+41447105697,+41447105694,,,,,
Dassault Systèmes,München,Joseph-Wild-Str. 20 81829 München Deutschland,www.3ds.com,info.deutschland@3ds.com,+4989960948400,+4989960948399,,,,,
DATA I/O GmbH,Gräfelfing,Am Haag 10 82166 Gräfelfing Deutschland,www.data-io.com,info@data-io.com,+4989858580,+49898585810,,,,,
DataCAD Software & Service GmbH,Bad Kreuznach,Gutlay 4 55545 Bad Kreuznach Deutschland,,info@datacad.de,+49671836310,+496714820293,,,,,
Datacolor Belgie BVBA,Gentbrugge,Jan Samijnstraat 17 9050 Gentbrugge Belgien,www.industrial.datacolor.com,,+3292438720,+3292438739,,,,,
Datafox GmbH,Geisa,Dermbacher Str. 12-14 36419 Geisa Deutschland,www.datafox.de,info@datafox.de,+49369675950,+493696759550,,,,,
Datalogic S.r.l Niederlassung Central Europe,Holzmaden,Gottlieb-Stoll-Str. 1 73271 Holzmaden Deutschland,www.datalogic.com,info.adc.de@datalogic.com,+4970237453300,,,,,,
DATRON AG,Mühltal,In den Gänsäckern 5 64367 Mühltal Deutschland,www.datron.de,info@datron.de,+49615114190,+496151141929,,,,,
Dätwyler Cables Bereich der Dätwyler Schweiz AG,Altdorf,Gotthardstr. 31 6460 Altdorf Schweiz,www.datwyler.com,cable.swiss@daetwyler.ch,+41418751900,+41418751870,,,,,
Daxner GmbH Headquarters,Wels,Vogelweiderstr. 41 4600 Wels Österreich,www.daxner.com,office@daxner.com,+437242442270,+4372424422780,,,,,
db-matik GmbH Engineering . Automation,Roding,Turonstr. 13 93426 Roding Deutschland,www.db-matik.com,info@db-matik.de,+499461638810,+4994616388199,,,,,
dbh Logistics IT AG Zentrale,Bremen,Martinistr. 47 28195 Bremen Deutschland,www.dbh.de,info@dbh.de,+49421309020,+494213090257,,,,,
DBL Deutsche Berufskleider-Leasing GmbH,Zirndorf,Albert-Einstein-Str. 30 90513 Zirndorf Deutschland,www.dbl.de/,info@dbl.de,+499119658580,+49911965858910,,,,,
DCT Czech s.r.o.,Cerná Hora,Tovární 85 679 21 Cerná Hora Tschechische Republik,www.dct.cleaning/de/,rp@dct.cleaning,+420736624024,,,,,,
Debus Druckluft-Vakuumtechnik GmbH,Velbert,Bessemerstr. 18 42551 Velbert Deutschland,www.debus-gmbh.de,info@debus-gmbh.de,+49205192040,+492051920420,,,,,
DEI,Leinfelden-Echterdingen,Konradin-Verlag Robert Kohlhammer GmbH Ernst-Mey-Str. 8 70771 Leinfelden-Echterdingen,www.prozesstechnik.industrie.de/,,+497117495552,,,,,,
DEKRA Automobil GmbH,Stuttgart,Handwerkstr. 15 70565 Stuttgart Deutschland,www.dekra.de,kundencenter@dekra.com,+4971178613900,+4971178612240,46000,,3400000000,€,2019
DEKRA e.V.,Stuttgart,Handwerkstr. 15 70565 Stuttgart Deutschland,www.dekra.de,info@dekra.com,+4971178610,+4971178612655,,,,,
DELO Industrie Klebstoffe GmbH & Co. KGaA,Windach,Delo-Allee 1 86949 Windach Deutschland,www.delo.de,info@delo.de,+49819399000,+4981939900144,,,,,
Delphin Technology AG,Bergisch Gladbach,Lustheide 81 51427 Bergisch Gladbach Deutschland,www.delphin.de,info@delphin.de,+492204976850,+4922049768585,,,,,
Delta Barth Systemhaus GmbH,Limbach-Oberfrohna,Ludwig-Richter-Str. 3 09212 Limbach-Oberfrohna Deutschland,www.delta-barth.de,info@delta-barth.de,+49372271700,+493722717011,,,,,
Delta Electronics (Netherlands) BV,Hoofddorp,Zandsteen 15 2132 MZ Hoofddorp Niederlande,www.delta-emea.com,info@deltaww.com,+31208003900,+31208003999,,,,,
Delta Line SA,Lamone,via Industria 16 6814 Lamone Schweiz,www.delta-line.com,info@delta-line.com,+41916128500,+41916128519,,,,,
DELTARAY BV,Houthalen Helchteren,Centrum Zuid 1111 3530 Houthalen Helchteren Belgien,www.deltaray.eu,info@deltaray.eu,+32494560126,,,,,,
Delvitech SA,Rancate,Via Pizzuolo 77 6862 Rancate Schweiz,www.delvi.tech/,info@delvi.tech,+41916460778,,,,,,
demmel products gmbh,Wien,An der Hölle 31 1100 Wien Österreich,www.demmel.com,info@demmel.com,+43168947000,+431689470040,,,,,
Demmeler Maschinenbau GmbH & Co. KG,Heimertingen,Alpenstr. 10 87751 Heimertingen Deutschland,www.demmeler.com,info@demmeler.com,+49833598590,+498335985927,,,,,
Denios SE,Bad Oeynhausen,Dehmer Str. 54-66 32549 Bad Oeynhausen Deutschland,www.denios.de,info@denios.de,+4957317530,+495731753199,,,,,
Denz Design GmbH,Greifensee,Dorfstr. 8 8606 Greifensee Schweiz,www.denzdesign.ch,info@denzdesign.ch,+41449416466,,,,,,
Deprag Schulz GmbH u. Co.,Amberg,Carl-Schulz-Platz 1 92224 Amberg Deutschland,www.deprag.com,info@deprag.de,+4996213710,+499621371120,,,,,
DepraTechnik GmbH & CO. KG,Iphofen,Am Spieß 4 97346 Iphofen Deutschland,www.depratechnik.de,info@depratechnik.de,+4993238768460,+4993238768469,,,,,
Derichs GmbH,Übach-Palenberg,Daimlerstr. 25 -28 52531 Übach-Palenberg Deutschland,www.derichs.de,info@derichs.de,+492451903060,+4924519030699,,,,,
DesignTech Jürgen R. Schmid,Ammerbuch,Zeppelinstr. 53 72119 Ammerbuch Deutschland,www.designtech.eu,info@designtech.eu,+49707391890,+497073918917,,,,,
Desoutter GmbH,Maintal,Edmund-Seng-Str. 3 -5 63477 Maintal Deutschland,www.desoutter.de,desoutter.gmbh@desouttertools.com,+496181411999,+496181411186,,,,,
DETAKTA GmbH & Co.KG ISOLIER-u.MESSTECHNIK,Norderstedt,Hans-Böckler-Ring 19 22851 Norderstedt Deutschland,www.detakta.de,info@detakta.de,+49405295470,+494052954711,,,,,
Detlev Hofmann GmbH Präzisionsmaschinenbau,Pforzheim,Rastatter Str. 36 75179 Pforzheim Deutschland,www.detlevhofmann.de,info@detlevhofmann.de,+497231142970,+4972311429729,,,,,
Deublin GmbH,Mainz,Florenz Allee 1 55129 Mainz Deutschland,www.deublin.com,info@deublin.de,+4961314998499,+4964344998109,,,,,
Deutsche Bank Privat- und Geschäftskunden AG,Frankfurt,Theodor-Heuss-Allee 72 60486 Frankfurt Deutschland,www.deutsche-bank.de,deutsche.bank@db.com,+496991000,+496991034225,,,,,
Deutsche Lichtmiete GmbH,Oldenburg,Lindenallee 50 26122 Oldenburg Deutschland,www.deutsche-lichtmiete.de,info@deutsche-lichtmiete.de,+494412093730,+4944120937319,,,,,
Deutsche Messe AG,Hannover,Messegelände 30521 Hannover Deutschland,www.messe.de,info@messe.de,+49511890,+495118932626,,,,,
Deutsche MTM-Gesellschaft Industrie- und Wirtschaftsberatung mbH,Hamburg,Elbchaussee 352 22609 Hamburg Deutschland,www.mtm.org,contact@mtm.org,+49408227790,+494082277979,,,,,
Deutschmann Automation GmbH & Co. KG,Bad Camberg,Carl-Zeiss-Str. 8 65520 Bad Camberg Deutschland,www.deutschmann.de,info@deutschmann.de,+49643494330,+496434943340,,,,,
DGQ Deutsche Gesellschaft für Qualität e.V.,Frankfurt,August-Schanz-Str. 21 A 60433 Frankfurt Deutschland,www.dgq.de,info@dgq.de,+4969954240,+496995424133,,,,,
DGZfP Ausbildung und Training GmbH,Berlin,Max-Planck-Str. 6 12489 Berlin Deutschland,www.dgzfp.de,ausbildung@dgzfp.de,+493067807131,+493067807139,,,,,
DHC Dr. Herterich & Consultants GmbH,Saarbrücken,Landwehrplatz 6-7 66111 Saarbrücken Deutschland,www.dhc-gmbh.com,info@dhc-gmbh.com,+49681936660,+496819366633,,,,,
dhs Dietermann & Heuser Solution GmbH,Greifenstein,Herborner Str. 50 35753 Greifenstein Deutschland,www.dhssolution.com,vertrieb@dhssolution.com,+49277991200,+492779912099,,,,,
dhw solutions GmbH,Hannover,Kurze-Kamp-Str. 1 b 30659 Hannover Deutschland,www.dhw-solutions.com,kontakt@dhw-solutions.com,+495119058980,+4951190589858,,,,,
di-soric GmbH & Co. KG,Urbach,Steinbeisstr. 6 73660 Urbach Deutschland,www.di-soric.com,info@di-soric.com,+49718198790,+4971819879239,,,,,
Diamant Software GmbH & Co. KG,Bielefeld,Stadtring 2 33647 Bielefeld Deutschland,www.diamant-software.de,info@diamant-software.de,+49521942600,+495219426029,,,,,
Diametal AG,Biel/Bienne 6,Solothurnstr. 136 2500 Biel/Bienne 6 Schweiz,www.diametal.com,daniel.kruse@diametal.ch,+41323443333,+41323443344,,,,,
Diamond GmbH,Leinfelden-Echterdingen,Leinfelder Str. 64 70771 Leinfelden-Echterdingen Deutschland,www.shop.diamond.de,info@diamond.de,+49711790890,+497117908910,,,,,
Diapharm GmbH,Münster,Hafenweg 18 -20 48155 Münster Deutschland,www.diapharm.com,info@diapharm.de,+49251609350,+4925160935520,,,,,
DIAS Infrared GmbH,Dresden,Pforzheimer Str. 21 01189 Dresden Deutschland,www.dias-infrared.de,info@dias-infrared.de,+49351896740,+493518967499,,,,,
Die Norm GmbH,Hamburg,Jenfelder Str. 74 22045 Hamburg Deutschland,www.dienorm.de,info@dienorm.de,+4940660046,+49406684064,,,,,
Die TUM Campus Heilbronn gGmbH,Heilbronn,Bildungscampus 2 74076 Heilbronn Deutschland,www.wi.tum.de,,+49713126418703,,,,,,
dieEntwickler Elektronik GmbH,Bad Zell,Linzer Str. 4 4283 Bad Zell Österreich,www.dieentwickler.at,office@dieentwickler.at,+437263209000,+437263209004,,,,,
DIEFFENBACHER GmbH Maschinen- und Anlagenbau,Eppingen,Heilbronner Str. 20 75031 Eppingen Deutschland,www.dieffenbacher.de,info@dieffenbacher.de,+497262650,+49726265108,,,,,
Dieterle Spezialwerkzeuge GmbH,Rottweil,Predigerstr. 56 78628 Rottweil Deutschland,www.dieterle-tools.de,info@dieterle-tools.de,+49741942050,+4974143471,,,,,
Dietrich Engineering Consultants SA,Ecublens,Chemin du Dévent 1024 Ecublens Schweiz,www.dec-group.de,info@dec-group.ch,+41216942040,+41216942059,,,,,
DIG GmbH,Linz,Wildbergstr. 32 4040 Linz Österreich,www.dig-gmbh.at,office@dig-gmbh.at,+43732615110,+437061511990,,,,,
Digitaltest Gesellschaft für elektronische Testsysteme mbH,Stutensee,Lorenzstr. 3 76297 Stutensee Deutschland,www.digitaltest.com,info@digitaltest.de,+49724496400,+497244964090,,,,,
Dina Elektronik GmbH,Wolfschlugen,Esslinger Str. 84 72649 Wolfschlugen Deutschland,www.dina.de,info@dina.de,+49702295170,+497022951751,,,,,
Dinnissen BV,Sevenum,Horsterweg 66 5975 NB Sevenum Niederlande,www.dinnissen.nl,powtech@dinnissen.nl,+31774673555,+31774673785,,,,,
Dinse G.m.b.H. Schweisstechnik,Hamburg,Tarpen 36 22419 Hamburg Deutschland,www.dinse.eu,info@dinse-gmbh.com,+4940658750,+494065875200,,,,,
diondo GmbH,Hattingen,Ruhrallee 14 45525 Hattingen Deutschland,www.diondo.com,info@diondo.com,+4923243931911,+4923243931929,,,,,
DIOSNA Dierks & Söhne GmbH,Osnabrück,Am Tie 23 49086 Osnabrück Deutschland,www.diosna.de,info@diosna.de,+49541331040,+495413310410,,,,,
DIRAK Dieter Ramsauer Konstruktionselemente GmbH,Ennepetal,Königsfelder Str. 1 58256 Ennepetal Deutschland,www.dirak.com,info@dirak.de,+4923338370,+492333837103,,,,,
Diskus Werke AG,Dietzenbach,Johannes-Gutenberg-Str. 1 63128 Dietzenbach Deutschland,www.diskus-werke-ag.dvs-gruppe.com,info@diskus-werke.ag,+49692400080,+4960743040655,,,,,
DISTEC GmbH Vertrieb von elektronischen Bauelementen,Germering,Augsburger Str. 2 b 82110 Germering Deutschland,www.distec.de,info@distec.de,+49898943630,+4989894363131,,,,,
Distrelec GmbH,Bremen,Lise-Meitner-Str. 4 28359 Bremen Deutschland,www.distrelec.de,verkauf@distrelec.de,+4942136540,+491805223436,,,,,
"Distrelec Schweiz, Zweigniederl der Distrelec Group AG",Nänikon,Distrelec GmbH Lise-Meitner-Str. 4 28359 Bremen Deutschland,www.distrelec.de,verkauf@distrelec.de,+4942136540,+491805223436,,,,,
DIVA Sprühtechnik GmbH,Hamburg,Schnackenburgallee 13 22525 Hamburg Deutschland,www.diva-duesen.de,info@diva-duesen.de,+49408517090,+494085170920,,,,,
Dixi Polytool S.A.,LE LOCLE,Av. Technicum 37 2400 LE LOCLE Schweiz,www.dixipolytool.ch,dixipoly@dixi.ch,+41329335444,+41329318916,,,,,
DKSH Schweiz AG,Zürich,Wiesenstr. 8 8008 Zürich Schweiz,,info@dksh.com,+4113867272,+4113867282,,,,,
DLG e.V.,Frankfurt,Eschborner Landstr. 122 60489 Frankfurt Deutschland,www.dlg.org,info@dlg.org,+4969247880,+496924788112,,,,,
DM Procurement Consulting LLC Dieter Massek,Ridgefield,Lewis Drive 56 06877 Ridgefield USA,www.dm-procurement.com,dmassek@comcast.net,+12035122811,+12038491558,,,,,
DMB Apparatebau GmbH,Wörrstadt,Spiesheimer Weg 25 a 55286 Wörrstadt Deutschland,www.dmb-apparatebau.de,info@dmb-apparatebau.de,+49673293700,+496732937051,,,,,
DMB Technics AG,Hünenberg,Bösch 41 6331 Hünenberg Schweiz,www.dmbtechnics.com,info@dmbtechnics.com,+41417843090,+41417843099,,,,,
DMG MORI AG,Bielefeld,DMG MORI Global Marketing GmbH Antoniusstr. 14 73249 Wernau (Neckar) Deutschland,www.dmgmori.com,info@dmgmori.com,+4971539340,+497153934299,,,,,
DMG MORI Global Marketing GmbH,Wernau (Neckar),Antoniusstr. 14 73249 Wernau (Neckar) Deutschland,www.dmgmori.com,info@dmgmori.com,+4971539340,+497153934299,,,,,
DMG MORI SEIKI Europe AG Global Headquarter,Winterthur,DMG MORI Global Marketing GmbH Antoniusstr. 14 73249 Wernau (Neckar) Deutschland,www.dmgmori.com,info@dmgmori.com,+4971539340,+497153934299,,,,,
DMT Produktentwicklung GmbH,Nufringen,Carl-Benz-Str. 24 71154 Nufringen Deutschland,www.dmtpe.com,info@dmtpe.com,+497032894360,+4970328943620,,,,,
DOCERAM GmbH,Dortmund,Heßlingsweg 65-67 44309 Dortmund Deutschland,www.doceram.com,info@doceram.com,+492319250250,+4923192502570,,,,,
DOK GmbH Dienstleistungen für Organisation und Logistik,Oberstenfeld,In den Schafwiesen 20 /1 71720 Oberstenfeld Deutschland,www.dok-gmbh.de,,+497062930770,+497062930771,,,,,
dolde engineering,Frickenhausen,Beurener Str. 16 72636 Frickenhausen Deutschland,www.dolde.net,mail@dolde.net,+49,,,,,,
Dolmen Design & Innovation Ltd.,Dublin,Old Finglas Road D11 KXN4 Dublin Irland,www.dolmen.ie,info@dolmen.ie,+35318794000,,,,,,
Domino Deutschland GmbH,Mainz-Kastel,Lorenz-Schott-Str. 3 55252 Mainz-Kastel Deutschland,www.domino-deutschland.de,info@domino-deutschland.de,+496134250405,+49613425055,,,,,
Donaldson Filtration Deutschland GmbH,Haan,Büssingstr. 1 42781 Haan Deutschland,www.emea.donaldson.com,info@ultrafilter.de,+4921295690,+492129569100,,,,,
